negatives
"frozenset({'Prolactin', 'Q7L0Y3', 'Q13618'})"
"frozenset({'P46782', 'Prolactin', 'P62753'})"
"frozenset({'Prolactin', 'Q9UHL9', 'Q9NQZ6'})"
"frozenset({'Prolactin', 'Q9BUB7', 'Q9NQC3'})"
"frozenset({'Prolactin', 'P50406', 'Q92973'})"
"frozenset({'Prolactin', 'O00168', 'P50993'})"
"frozenset({'Q99832', 'Prolactin', 'P62714'})"
"frozenset({'Prolactin', 'P02751', 'P19823'})"
"frozenset({'Prolactin', 'Q96LZ3', 'Q9UJX5'})"
"frozenset({'P15173', 'Prolactin', 'Q99719'})"
"frozenset({'Prolactin', 'P60410', 'Q969G3'})"
"frozenset({'Prolactin', 'Q9Y3D9', 'P09651'})"
"frozenset({'Prolactin', 'P60411', 'Q9NQS3'})"
"frozenset({'Prolactin', 'P46778', 'P23396'})"
"frozenset({'Prolactin', 'Q07000', 'P30457'})"
"frozenset({'Q8N7H5', 'Prolactin', 'P68431'})"
"frozenset({'Q96FG2', 'Prolactin', 'P12830'})"
"frozenset({'Prolactin', 'Q15583', 'P29590'})"
"frozenset({'Q9HCM9', 'Prolactin', 'P51668'})"
"frozenset({'Prolactin', 'P07948', 'Q9H400'})"
"frozenset({'Prolactin', 'P36954', 'P61218'})"
"frozenset({'Prolactin', 'Q9P0N9', 'P09917'})"
"frozenset({'Prolactin', 'Q9H299', 'P05067'})"
"frozenset({'Prolactin', 'P07237', 'P23284'})"
"frozenset({'Prolactin', 'P62424', 'P31947'})"
"frozenset({'P61247', 'Prolactin', 'Q9NY93'})"
"frozenset({'Prolactin', 'P39023', 'P62888'})"
"frozenset({'P05412', 'Q9H814', 'Prolactin'})"
"frozenset({'Prolactin', 'Q14683', 'Q13573'})"
"frozenset({'P22314', 'Q8N2K1', 'Prolactin'})"
"frozenset({'Prolactin', 'Q13133', 'P28702'})"
"frozenset({'Prolactin', 'A0JLT2', 'P30876'})"
"frozenset({'O00214', 'Prolactin', 'Q7Z5N4'})"
"frozenset({'Prolactin', 'O75400', 'P17844'})"
"frozenset({'Prolactin', 'Q9HCK4', 'O96013'})"
"frozenset({'Prolactin', 'Q9UIQ6', 'Q9Y613'})"
"frozenset({'O60262', 'Prolactin', 'Q8NH18'})"
"frozenset({'Prolactin', 'P27986', 'P17948'})"
"frozenset({'Q8WV28', 'Prolactin', 'P10275'})"
"frozenset({'Q03989', 'Prolactin', 'P49639'})"
"frozenset({'Prolactin', 'P49642', 'P31943'})"
"frozenset({'O60262', 'Prolactin', 'Q8NGJ4'})"
"frozenset({'Prolactin', 'Q9H492', 'Q9NX00'})"
"frozenset({'Prolactin', 'P04637', 'P36873'})"
"frozenset({'P12931', 'Prolactin', 'Q6UN15'})"
"frozenset({'Prolactin', 'Q96PU8', 'P61978'})"
"frozenset({'Prolactin', 'Q99496', 'Q9UNF1'})"
"frozenset({'Prolactin', 'Q00987', 'Q15047'})"
"frozenset({'P39019', 'Prolactin', 'P46776'})"
"frozenset({'P42574', 'Prolactin', 'Q96EK4'})"
"frozenset({'Prolactin', 'O00273', 'P27708'})"
"frozenset({'P25963', 'Prolactin', 'P60709'})"
"frozenset({'P78317', 'Prolactin', 'Q8N5C8'})"
"frozenset({'Prolactin', 'Q9H0R8', 'Q99459'})"
"frozenset({'Prolactin', 'Q96AY2', 'P29590'})"
"frozenset({'Prolactin', 'Q16543', 'Q9NRD1'})"
"frozenset({'Prolactin', 'Q9BXP5', 'Q08211'})"
"frozenset({'P46934', 'P11137', 'Prolactin'})"
"frozenset({'Q86U70', 'O75081', 'Prolactin'})"
"frozenset({'O75643', 'Prolactin', 'Q8IWS0'})"
"frozenset({'Prolactin', 'Q71RC9', 'Q8N0V3'})"
"frozenset({'Q8IUH5', 'Prolactin', 'P08397'})"
"frozenset({'Prolactin', 'P55769', 'P56537'})"
"frozenset({'P10276', 'Prolactin', 'O43763'})"
"frozenset({'Prolactin', 'Q15291', 'Q7Z589'})"
"frozenset({'P98066', 'Prolactin', 'O14625'})"
"frozenset({'Q96RU2', 'Prolactin', 'P01106'})"
"frozenset({'P07550', 'Prolactin', 'Q9NP72'})"
"frozenset({'Prolactin', 'Q9NTW7', 'Q99496'})"
"frozenset({'P05412', 'Q9UKL0', 'Prolactin'})"
"frozenset({'P23528', 'P33992', 'Prolactin'})"
"frozenset({'P62330', 'Prolactin', 'Q16891'})"
"frozenset({'Q86X02', 'Prolactin', 'Q9BT92'})"
"frozenset({'Prolactin', 'Q8IZH2', 'P49005'})"
"frozenset({'Prolactin', 'Q86WG5', 'P01100'})"
"frozenset({'Q00534', 'Prolactin', 'Q15697'})"
"frozenset({'Prolactin', 'P15927', 'P78549'})"
"frozenset({'Prolactin', 'O95467', 'P30556'})"
"frozenset({'Q15528', 'Prolactin', 'Q9H204'})"
"frozenset({'P56134', 'Prolactin', 'P09467'})"
"frozenset({'Prolactin', 'Q9H0W5', 'Q6KB66'})"
"frozenset({'Prolactin', 'P04637', 'P02794'})"
"frozenset({'Prolactin', 'P26371', 'P60409'})"
"frozenset({'Q93074', 'Prolactin', 'Q92830'})"
"frozenset({'P05060', 'Prolactin', 'Q13085'})"
"frozenset({'Prolactin', 'Q96GD0', 'P04629'})"
"frozenset({'Q9UNL2', 'Prolactin', 'Q7KZF4'})"
"frozenset({'Prolactin', 'P39023', 'Q12986'})"
"frozenset({'Q9Y620', 'Prolactin', 'Q8TBB1'})"
"frozenset({'Q14999', 'Prolactin', 'P69905'})"
"frozenset({'Q71F56', 'Prolactin', 'Q9NVC6'})"
"frozenset({'Prolactin', 'Q5VTE0', 'Q9H2C0'})"
"frozenset({'Prolactin', 'Q5JY77', 'P30518'})"
"frozenset({'O76011', 'Q969U6', 'Prolactin'})"
"frozenset({'Prolactin', 'P22695', 'Q9Y6C9'})"
"frozenset({'Prolactin', 'P40238', 'Q9HBE4'})"
"frozenset({'Prolactin', 'P10721', 'P52333'})"
"frozenset({'Prolactin', 'Q96KP4', 'P40763'})"
"frozenset({'Prolactin', 'P36542', 'Q14197'})"
"frozenset({'Q96JA1', 'Prolactin', 'Q15303'})"
"frozenset({'Prolactin', 'Q9NVH1', 'Q5T8P6'})"
"frozenset({'Q08499', 'O60825', 'Prolactin'})"
"frozenset({'P17081', 'Prolactin', 'Q9NQU5'})"
"frozenset({'Q96BA8', 'Prolactin', 'Q68CJ9'})"
"frozenset({'O95365', 'Prolactin', 'Q9NRL2'})"
"frozenset({'Prolactin', 'P52292', 'P35638'})"
"frozenset({'Prolactin', 'P10589', 'Q01664'})"
"frozenset({'Prolactin', 'Q9H5I1', 'Q8IXL6'})"
"frozenset({'Prolactin', 'P42858', 'Q13363'})"
"frozenset({'Prolactin', 'Q9Y6K9', 'P52333'})"
"frozenset({'Prolactin', 'Q9P0V3', 'Q9Y3M2'})"
"frozenset({'Prolactin', 'Q6P587', 'Q8TCS8'})"
"frozenset({'Prolactin', 'Q9BRJ7', 'Q9UKT9'})"
"frozenset({'Prolactin', 'Q8IUR7', 'P09237'})"
"frozenset({'P31946', 'Prolactin', 'Q15678'})"
"frozenset({'Prolactin', 'O43242', 'P25787'})"
"frozenset({'Q13185', 'Prolactin', 'Q969R5'})"
"frozenset({'Prolactin', 'P14866', 'P11387'})"
"frozenset({'Prolactin', 'Q8WVM8', 'Q9P2Y5'})"
"frozenset({'Prolactin', 'O75449', 'Q9BVA0'})"
"frozenset({'Prolactin', 'Q9NXC2', 'P43360'})"
"frozenset({'Prolactin', 'P07900', 'Q9UK99'})"
"frozenset({'P0CAP1', 'Prolactin', 'O15304'})"
"frozenset({'Q86WT1', 'Prolactin', 'Q8TDR0'})"
"frozenset({'Prolactin', 'Q6NUS6', 'Q8NBW4'})"
"frozenset({'Prolactin', 'P53618', 'Q9NTJ5'})"
"frozenset({'Prolactin', 'Q99750', 'Q9HC52'})"
"frozenset({'Q8IX90', 'Prolactin', 'Q96GD4'})"
"frozenset({'P63010', 'Prolactin', 'P04629'})"
"frozenset({'Q96SN8', 'Prolactin', 'Q9NRP7'})"
"frozenset({'Prolactin', 'P51148', 'Q96CS3'})"
"frozenset({'P17612', 'Prolactin', 'P27986'})"
"frozenset({'Prolactin', 'Q9BYR0', 'P60369'})"
"frozenset({'Prolactin', 'P06576', 'O75964'})"
"frozenset({'Q9UBF2', 'Prolactin', 'P54278'})"
"frozenset({'Prolactin', 'P09972', 'Q04760'})"
"frozenset({'Prolactin', 'P02746', 'P06681'})"
"frozenset({'O75533', 'Prolactin', 'Q92905'})"
"frozenset({'P27635', 'Prolactin', 'Q71RC2'})"
"frozenset({'Prolactin', 'Q8N0X7', 'O95831'})"
"frozenset({'Q9P0N9', 'Prolactin', 'Q92764'})"
"frozenset({'P15692', 'Prolactin', 'Q9BZD6'})"
"frozenset({'P05455', 'Prolactin', 'P10155'})"
"frozenset({'Q00597', 'Prolactin', 'Q9NPI8'})"
"frozenset({'Prolactin', 'P47755', 'Q92600'})"
"frozenset({'Prolactin', 'P42858', 'P08047'})"
"frozenset({'Q9NR22', 'Prolactin', 'Q8ND56'})"
"frozenset({'Prolactin', 'Q9P0N5', 'Q07960'})"
"frozenset({'Prolactin', 'O14610', 'P48050'})"
"frozenset({'Q96RU2', 'Q969H0', 'Prolactin'})"
"frozenset({'Prolactin', 'P18583', 'Q53GS9'})"
"frozenset({'Q8N720', 'Prolactin', 'Q96GM5'})"
"frozenset({'Prolactin', 'Q8IUB9', 'O95231'})"
"frozenset({'Q96CS2', 'Q99816', 'Prolactin'})"
"frozenset({'Prolactin', 'O75365', 'Q9UI12'})"
"frozenset({'Prolactin', 'O95684', 'Q15691'})"
"frozenset({'Q12933', 'Prolactin', 'Q9UDY8'})"
"frozenset({'Prolactin', 'Q6P1N0', 'O94986'})"
"frozenset({'Q96RU2', 'Prolactin', 'Q9Y5K5'})"
"frozenset({'Prolactin', 'Q8NHX4', 'P60369'})"
"frozenset({'Prolactin', 'Q9P244', 'Q9UK80'})"
"frozenset({'Prolactin', 'Q8TEH3', 'O14980'})"
"frozenset({'Prolactin', 'Q01844', 'P55735'})"
"frozenset({'Prolactin', 'P17661', 'O95758'})"
"frozenset({'P06241', 'Prolactin', 'Q9Y6W5'})"
"frozenset({'Prolactin', 'P26010', 'P35443'})"
"frozenset({'O95477', 'Prolactin', 'Q9NZN5'})"
"frozenset({'O60493', 'Prolactin', 'P59536'})"
"frozenset({'Q86Y01', 'Prolactin', 'Q13233'})"
"frozenset({'Prolactin', 'P46778', 'P23258'})"
"frozenset({'Prolactin', 'Q9H7Z7', 'P16104'})"
"frozenset({'Q04917', 'Q86UR5', 'Prolactin'})"
"frozenset({'Prolactin', 'P78552', 'P01562'})"
"frozenset({'Prolactin', 'Q15759', 'P05067'})"
"frozenset({'Prolactin', 'Q96MA6', 'Q9NPA3'})"
"frozenset({'Prolactin', 'P15336', 'P23284'})"
"frozenset({'P62873', 'Prolactin', 'Q8NGN4'})"
"frozenset({'Prolactin', 'Q16891', 'Q9NX18'})"
"frozenset({'P52789', 'Prolactin', 'Q14141'})"
"frozenset({'Q9NRM7', 'Prolactin', 'Q86W92'})"
"frozenset({'Prolactin', 'Q02297', 'Q9GZU3'})"
"frozenset({'Prolactin', 'P62249', 'Q5U5Q3'})"
"frozenset({'Prolactin', 'Q5VWP2', 'Q15038'})"
"frozenset({'Prolactin', 'Q49AN0', 'P62826'})"
"frozenset({'Q92806', 'Prolactin', 'P50150'})"
"frozenset({'P35637', 'O14757', 'Prolactin'})"
"frozenset({'Q9HB71', 'Prolactin', 'Q9H4P4'})"
"frozenset({'Q92692', 'Prolactin', 'Q495A1'})"
"frozenset({'Prolactin', 'Q13535', 'Q00987'})"
"frozenset({'Prolactin', 'P55001', 'P02768'})"
"frozenset({'Prolactin', 'Q7Z417', 'Q5T749'})"
"frozenset({'Q96ED9', 'Prolactin', 'Q96K30'})"
"frozenset({'P12931', 'Prolactin', 'P29350'})"
"frozenset({'Prolactin', 'P00749', 'P40424'})"
"frozenset({'Prolactin', 'Q13835', 'Q63HR2'})"
"frozenset({'Prolactin', 'O00463', 'P54725'})"
"frozenset({'Prolactin', 'P42858', 'P04156'})"
"frozenset({'Q08945', 'Prolactin', 'Q08211'})"
"frozenset({'Prolactin', 'P55001', 'P35555'})"
"frozenset({'P78364', 'Q9H190', 'Prolactin'})"
"frozenset({'Prolactin', 'Q9NUX5', 'P25685'})"
"frozenset({'Prolactin', 'Q92569', 'Q9H0I2'})"
"frozenset({'Prolactin', 'O00463', 'P63165'})"
"frozenset({'Prolactin', 'Q08174', 'P84022'})"
"frozenset({'Prolactin', 'Q00839', 'Q9HC52'})"
"frozenset({'Prolactin', 'Q96CS3', 'Q9BQE4'})"
"frozenset({'Prolactin', 'Q15477', 'P57775'})"
"frozenset({'Prolactin', 'Q13651', 'P01568'})"
"frozenset({'Prolactin', 'Q7Z494', 'P36405'})"
"frozenset({'Prolactin', 'O00165', 'P19438'})"
"frozenset({'Prolactin', 'P56199', 'P12814'})"
"frozenset({'Prolactin', 'O75147', 'P63165'})"
"frozenset({'Prolactin', 'Q02962', 'Q9BZ95'})"
"frozenset({'Prolactin', 'Q9Y4A5', 'Q9UBU8'})"
"frozenset({'Prolactin', 'Q9UNF1', 'P52333'})"
"frozenset({'Q9Y5K5', 'Prolactin', 'Q06830'})"
"frozenset({'P51532', 'Prolactin', 'P04637'})"
"frozenset({'P46781', 'Prolactin', 'Q14999'})"
"frozenset({'Prolactin', 'Q13310', 'Q8IXZ2'})"
"frozenset({'Prolactin', 'P57078', 'O15067'})"
"frozenset({'Prolactin', 'Q9NVP2', 'Q96HA7'})"
"frozenset({'Prolactin', 'P49768', 'P11172'})"
"frozenset({'Prolactin', 'P37840', 'Q9Y4K3'})"
"frozenset({'Q9NP66', 'Prolactin', 'Q13485'})"
"frozenset({'P62877', 'Prolactin', 'P62875'})"
"frozenset({'Q9C026', 'Q13617', 'Prolactin'})"
"frozenset({'Prolactin', 'O43294', 'P84022'})"
"frozenset({'Prolactin', 'Q03111', 'P16401'})"
"frozenset({'Q9NRA2', 'Prolactin', 'P05067'})"
"frozenset({'Prolactin', 'Q02878', 'Q99743'})"
"frozenset({'O95967', 'Prolactin', 'Q9UMX0'})"
"frozenset({'Q9HC73', 'Prolactin', 'P40933'})"
"frozenset({'Q9H2R5', 'Q9BRT8', 'Prolactin'})"
"frozenset({'Q13137', 'Prolactin', 'Q92567'})"
"frozenset({'Prolactin', 'P62899', 'Q13618'})"
"frozenset({'Prolactin', 'Q96IQ9', 'O60504'})"
"frozenset({'Prolactin', 'Q9UBB9', 'Q9Y3B7'})"
"frozenset({'P04626', 'Prolactin', 'Q3ZCQ8'})"
"frozenset({'Prolactin', 'Q13501', 'Q02556'})"
"frozenset({'Q96CN9', 'Prolactin', 'P13995'})"
"frozenset({'P27797', 'Prolactin', 'Q5T3J3'})"
"frozenset({'Prolactin', 'O95630', 'Q2M1P5'})"
"frozenset({'Prolactin', 'P01574', 'Q8IU57'})"
"frozenset({'Prolactin', 'P62942', 'Q01469'})"
"frozenset({'O75420', 'Prolactin', 'Q9NRE2'})"
"frozenset({'Q9Y265', 'Prolactin', 'Q96L91'})"
"frozenset({'Prolactin', 'P27701', 'P27824'})"
"frozenset({'Q9Y2G8', 'Prolactin', 'Q13509'})"
"frozenset({'Q01081', 'Prolactin', 'Q8IYB3'})"
"frozenset({'Prolactin', 'Q9UBD9', 'P38484'})"
"frozenset({'Prolactin', 'Q15759', 'O14775'})"
"frozenset({'Prolactin', 'Q9Y2G2', 'Q99700'})"
"frozenset({'Q06250', 'Q9UJV3', 'Prolactin'})"
"frozenset({'Prolactin', 'Q8IUQ4', 'Q9H0U6'})"
"frozenset({'Prolactin', 'Q92841', 'O43143'})"
"frozenset({'Prolactin', 'Q13535', 'Q9NXV6'})"
"frozenset({'Prolactin', 'P21917', 'Q13618'})"
"frozenset({'Prolactin', 'Q16584', 'P60953'})"
"frozenset({'Prolactin', 'Q9H869', 'Q9UI95'})"
"frozenset({'P40818', 'Prolactin', 'P31947'})"
"frozenset({'Prolactin', 'Q9Y657', 'Q9NYF8'})"
"frozenset({'Q9BQY4', 'Prolactin', 'Q14847'})"
"frozenset({'Prolactin', 'O00391', 'Q9BX46'})"
"frozenset({'Prolactin', 'Q92542', 'Q9Y3C1'})"
"frozenset({'Q96BA8', 'Prolactin', 'Q9H1C4'})"
"frozenset({'Prolactin', 'Q9NVM4', 'P41218'})"
"frozenset({'Prolactin', 'Q9Y5S2', 'P04629'})"
"frozenset({'P18077', 'Prolactin', 'P18621'})"
"frozenset({'Prolactin', 'P27037', 'P12643'})"
"frozenset({'Prolactin', 'P49368', 'Q9H2C0'})"
"frozenset({'P33076', 'P18846', 'Prolactin'})"
"frozenset({'Q8IYS0', 'Prolactin', 'P58658'})"
"frozenset({'Prolactin', 'Q15326', 'P04062'})"
"frozenset({'Prolactin', 'P49736', 'Q08211'})"
"frozenset({'Q7Z3S9', 'Prolactin', 'Q15742'})"
"frozenset({'Prolactin', 'O00567', 'Q9UKD2'})"
"frozenset({'Prolactin', 'P04637', 'Q9NR09'})"
"frozenset({'Q15051', 'Prolactin', 'P0DP23'})"
"frozenset({'Prolactin', 'P49407', 'Q9Y2W1'})"
"frozenset({'Prolactin', 'Q12952', 'Q9UBN7'})"
"frozenset({'Prolactin', 'Q9UNZ2', 'Q13564'})"
"frozenset({'Q07002', 'Prolactin', 'Q9Y3M2'})"
"frozenset({'O94763', 'O15259', 'Prolactin'})"
"frozenset({'Q6NUN9', 'Prolactin', 'P04844'})"
"frozenset({'Prolactin', 'Q99684', 'P17947'})"
"frozenset({'Q9BWF2', 'Prolactin', 'P36406'})"
"frozenset({'Prolactin', 'Q13114', 'Q96CV9'})"
"frozenset({'Q01130', 'Prolactin', 'P48643'})"
"frozenset({'Prolactin', 'Q9Y4E8', 'Q9NZM5'})"
"frozenset({'P23528', 'Prolactin', 'P04040'})"
"frozenset({'P36551', 'Prolactin', 'Q9Y6E7'})"
"frozenset({'Prolactin', 'Q86X19', 'Q96BD0'})"
"frozenset({'Prolactin', 'P07948', 'Q8WWC4'})"
"frozenset({'O95169', 'P61421', 'Prolactin'})"
"frozenset({'P08758', 'Prolactin', 'P08579'})"
"frozenset({'Prolactin', 'P08779', 'P42566'})"
"frozenset({'P62736', 'P36542', 'Prolactin'})"
"frozenset({'Prolactin', 'Q14994', 'P19793'})"
"frozenset({'O95273', 'Prolactin', 'P17021'})"
"frozenset({'Prolactin', 'Q5VSY0', 'Q8N4P3'})"
"frozenset({'Prolactin', 'P10828', 'Q96F24'})"
"frozenset({'Prolactin', 'O15355', 'Q9H8V3'})"
"frozenset({'Prolactin', 'Q13310', 'P13612'})"
"frozenset({'Q14764', 'Prolactin', 'Q99536'})"
"frozenset({'Prolactin', 'P25025', 'P13236'})"
"frozenset({'Prolactin', 'Q15021', 'Q8TCS8'})"
"frozenset({'Prolactin', 'O95831', 'O95793'})"
"frozenset({'Prolactin', 'Q07021', 'P04629'})"
"frozenset({'P17612', 'Prolactin', 'P62955'})"
"frozenset({'P05231', 'P35367', 'Prolactin'})"
"frozenset({'P62857', 'Prolactin', 'P05387'})"
"frozenset({'P05412', 'Q13765', 'Prolactin'})"
"frozenset({'P20827', 'P07333', 'Prolactin'})"
"frozenset({'Q9NVU7', 'Prolactin', 'Q9NW13'})"
"frozenset({'Prolactin', 'Q5S007', 'Q8NFW8'})"
"frozenset({'Prolactin', 'Q5TC82', 'P61088'})"
"frozenset({'Q01105', 'Prolactin', 'P62068'})"
"frozenset({'Prolactin', 'Q96P16', 'Q14166'})"
"frozenset({'P16234', 'Prolactin', 'P01344'})"
"frozenset({'O14512', 'Prolactin', 'P40763'})"
"frozenset({'Prolactin', 'Q8N6M3', 'Q9Y2T5'})"
"frozenset({'Prolactin', 'Q8NA54', 'P14373'})"
"frozenset({'Q9BXB1', 'O60287', 'Prolactin'})"
"frozenset({'Prolactin', 'O75365', 'O95816'})"
"frozenset({'Q9H6Z4', 'Prolactin', 'Q13535'})"
"frozenset({'P60709', 'Prolactin', 'P78371'})"
"frozenset({'Q05209', 'Prolactin', 'O94875'})"
"frozenset({'Q92734', 'Prolactin', 'Q13617'})"
"frozenset({'P05771', 'Prolactin', 'P11388'})"
"frozenset({'Q9H3D4', 'P62993', 'Prolactin'})"
"frozenset({'Prolactin', 'Q9UM82', 'P38405'})"
"frozenset({'Prolactin', 'Q13326', 'Q00872'})"
"frozenset({'O00222', 'Q03113', 'Prolactin'})"
"frozenset({'Q8N5I2', 'Prolactin', 'O14980'})"
"frozenset({'Prolactin', 'Q9UQ80', 'Q92769'})"
"frozenset({'Q8N8Q3', 'Prolactin', 'O14727'})"
"frozenset({'Prolactin', 'Q9UBN7', 'Q96S59'})"
"frozenset({'Prolactin', 'P29353', 'P35580'})"
"frozenset({'P35573', 'Prolactin', 'P21912'})"
"frozenset({'Prolactin', 'P13637', 'O00168'})"
"frozenset({'Prolactin', 'Q92793', 'P20749'})"
"frozenset({'P98164', 'P57105', 'Prolactin'})"
"frozenset({'Q13868', 'Prolactin', 'Q96GC5'})"
"frozenset({'Q8WU90', 'Prolactin', 'Q96FV9'})"
"frozenset({'Q99733', 'Q5VWG9', 'Prolactin'})"
"frozenset({'Q9UPY3', 'Prolactin', 'Q9BZE4'})"
"frozenset({'Prolactin', 'P27658', 'A8MQ03'})"
"frozenset({'P53708', 'Q9Y490', 'Prolactin'})"
"frozenset({'Prolactin', 'Q8N2W9', 'Q6WCQ1'})"
"frozenset({'Prolactin', 'Q9Y297', 'P53350'})"
"frozenset({'Prolactin', 'O15258', 'P62079'})"
"frozenset({'Prolactin', 'Q9UBB9', 'Q9BWG6'})"
"frozenset({'P23634', 'P07550', 'Prolactin'})"
"frozenset({'Prolactin', 'O95900', 'Q13595'})"
"frozenset({'Q9Y2I7', 'Prolactin', 'P41182'})"
"frozenset({'Q13885', 'Prolactin', 'Q92858'})"
"frozenset({'Q6UN15', 'Prolactin', 'O43765'})"
"frozenset({'Prolactin', 'Q9UKJ5', 'Q9Y2T1'})"
"frozenset({'P63244', 'Prolactin', 'O95793'})"
"frozenset({'Prolactin', 'Q9BRK4', 'Q96MT8'})"
"frozenset({'Q86U70', 'Prolactin', 'P81877'})"
"frozenset({'Prolactin', 'Q6P597', 'Q8TCZ2'})"
"frozenset({'Prolactin', 'Q9BV94', 'Q9NV96'})"
"frozenset({'Q15437', 'Q15468', 'Prolactin'})"
"frozenset({'Prolactin', 'Q15717', 'P23771'})"
"frozenset({'Prolactin', 'Q9NXC5', 'Q9NZN9'})"
"frozenset({'Prolactin', 'P04150', 'P53804'})"
"frozenset({'Prolactin', 'Q9BYV6', 'Q86W42'})"
"frozenset({'Q6P2E9', 'Prolactin', 'Q9NRC8'})"
"frozenset({'Q96SN8', 'Prolactin', 'Q96RT7'})"
"frozenset({'Q9NZ94', 'Prolactin', 'O43281'})"
"frozenset({'Prolactin', 'O75478', 'Q8TBZ8'})"
"frozenset({'Prolactin', 'Q9BXS6', 'P49790'})"
"frozenset({'Q9GZZ1', 'P26639', 'Prolactin'})"
"frozenset({'Prolactin', 'Q8WU58', 'Q6PEX3'})"
"frozenset({'Prolactin', 'P61221', 'Q9HC77'})"
"frozenset({'Prolactin', 'O75438', 'P03891'})"
"frozenset({'P45983', 'P19419', 'Prolactin'})"
"frozenset({'Prolactin', 'P35228', 'Q15293'})"
"frozenset({'Prolactin', 'Q15596', 'Q16594'})"
"frozenset({'Prolactin', 'O14558', 'Q9UL42'})"
"frozenset({'P0DMV8', 'Prolactin', 'P62877'})"
"frozenset({'Prolactin', 'Q8NGJ9', 'P32121'})"
"frozenset({'Prolactin', 'O95166', 'P62318'})"
"frozenset({'Prolactin', 'P61962', 'Q13469'})"
"frozenset({'Prolactin', 'A0MZ66', 'Q12800'})"
"frozenset({'Prolactin', 'Q15648', 'P27348'})"
"frozenset({'Prolactin', 'Q14683', 'Q15287'})"
"frozenset({'Prolactin', 'P07900', 'Q04206'})"
"frozenset({'O75494', 'Prolactin', 'Q96EQ0'})"
"frozenset({'Prolactin', 'Q02218', 'P04629'})"
"frozenset({'Prolactin', 'Q86X19', 'Q16625'})"
"frozenset({'Prolactin', 'O95995', 'P53674'})"
"frozenset({'Prolactin', 'O43741', 'Q9BYR9'})"
"frozenset({'Prolactin', 'Q8NG80', 'P49407'})"
"frozenset({'Prolactin', 'P40337', 'P62244'})"
"frozenset({'Prolactin', 'Q8TDD5', 'Q9H1E5'})"
"frozenset({'P35225', 'Prolactin', 'P15260'})"
"frozenset({'Q92561', 'Q9UKR5', 'Prolactin'})"
"frozenset({'Prolactin', 'Q9Y5A6', 'O14771'})"
"frozenset({'Prolactin', 'P62993', 'Q9NQ76'})"
"frozenset({'P06241', 'Prolactin', 'Q9UQ26'})"
"frozenset({'P0C1Z6', 'Prolactin', 'P09493'})"
"frozenset({'Prolactin', 'P11441', 'P19338'})"
"frozenset({'Prolactin', 'Q9HCN4', 'Q16531'})"
"frozenset({'Prolactin', 'Q9NVV9', 'P51116'})"
"frozenset({'Prolactin', 'Q9BQG0', 'P05067'})"
"frozenset({'Q9P2F9', 'P60371', 'Prolactin'})"
"frozenset({'Prolactin', 'Q15853', 'O75444'})"
"frozenset({'Prolactin', 'Q96G75', 'Q9H7D7'})"
"frozenset({'Prolactin', 'P63272', 'P60228'})"
"frozenset({'Prolactin', 'Q969G2', 'Q9UPY8'})"
"frozenset({'Prolactin', 'P36894', 'Q9Y5W9'})"
"frozenset({'P02549', 'Prolactin', 'P48023'})"
"frozenset({'Prolactin', 'Q9NR96', 'Q8N1F8'})"
"frozenset({'Prolactin', 'Q1ZZU3', 'Q86XK3'})"
"frozenset({'Prolactin', 'Q9H257', 'P13498'})"
"frozenset({'Prolactin', 'P10412', 'O75147'})"
"frozenset({'Prolactin', 'F7VJQ1', 'Q08E93'})"
"frozenset({'P22314', 'Prolactin', 'Q13191'})"
"frozenset({'Prolactin', 'Q9Y223', 'Q2NKX9'})"
"frozenset({'O60341', 'Prolactin', 'Q9H2G9'})"
"frozenset({'Prolactin', 'O94761', 'Q86V87'})"
"frozenset({'Prolactin', 'P78423', 'P13612'})"
"frozenset({'O15523', 'Prolactin', 'P49736'})"
"frozenset({'Prolactin', 'Q9NR30', 'P46777'})"
"frozenset({'Prolactin', 'O60763', 'P98170'})"
"frozenset({'P46781', 'P22090', 'Prolactin'})"
"frozenset({'Q8NE01', 'Prolactin', 'Q9BYQ0'})"
"frozenset({'P63244', 'Prolactin', 'Q8NI37'})"
"frozenset({'Prolactin', 'P16333', 'Q14677'})"
"frozenset({'Prolactin', 'Q6X784', 'Q3ZCM7'})"
"frozenset({'Prolactin', 'P63208', 'P35558'})"
"frozenset({'Prolactin', 'A5YKK6', 'Q9UKZ1'})"
"frozenset({'P17612', 'P05023', 'Prolactin'})"
"frozenset({'P14859', 'Prolactin', 'Q00978'})"
"frozenset({'Prolactin', 'Q15366', 'Q9UJV9'})"
"frozenset({'A6NND4', 'P62873', 'Prolactin'})"
"frozenset({'Prolactin', 'P05386', 'P46776'})"
"frozenset({'Prolactin', 'P51784', 'O43684'})"
"frozenset({'Prolactin', 'P15927', 'Q96JN8'})"
"frozenset({'Q96CS2', 'Prolactin', 'P53365'})"
"frozenset({'P55082', 'Prolactin', 'Q9Y275'})"
"frozenset({'Prolactin', 'P27348', 'P22492'})"
"frozenset({'Prolactin', 'O43683', 'Q9H410'})"
"frozenset({'Prolactin', 'Q96CW1', 'O15534'})"
"frozenset({'Q9Y230', 'Prolactin', 'Q8IW40'})"
"frozenset({'Q05397', 'Q14469', 'Prolactin'})"
"frozenset({'Prolactin', 'P50222', 'Q15014'})"
"frozenset({'Prolactin', 'P16035', 'P23511'})"
